epoch,d_loss,g_loss,d_adv,d_attr,g_adv,g_attr,val_attr_acc,train_attr_acc
1166,0.5728152,1.4995759,0.40588835,0.16692662,1.4251691,0.07440739,0.9429312,0.0
1167,0.5734525,1.502146,0.40519384,0.16825867,1.4280018,0.07414296,0.92801553,0.0
1168,0.57667315,1.4989072,0.41267562,0.16399759,1.4240427,0.074865505,0.9354735,0.0
1169,0.5767409,1.4964815,0.40980467,0.16693623,1.4216406,0.07484085,0.93417645,0.0
1170,0.57492226,1.4999961,0.4084717,0.1664508,1.4256828,0.07431234,0.93774325,0.0
1171,0.57339275,1.5081635,0.40557697,0.16781566,1.4337554,0.07440841,0.9361218,0.0
1172,0.579391,1.4972912,0.41062796,0.1687631,1.4213212,0.07596975,0.93709475,0.0
1173,0.5747667,1.4945636,0.40794334,0.1668232,1.4204973,0.07406439,0.9299611,0.0
1174,0.57517105,1.5011401,0.40734276,0.16782808,1.4258916,0.07524838,0.9299611,0.0
1175,0.5752709,1.4950149,0.40824497,0.16702606,1.4206665,0.074347995,0.94325554,0.0
1176,0.57640123,1.5011959,0.4096609,0.16674,1.425379,0.07581764,0.93320364,0.0
1177,0.57636553,1.5015227,0.40957654,0.16678901,1.4266468,0.07487532,0.93320364,0.0
1178,0.57712495,1.5007069,0.41044283,0.16668202,1.4265993,0.07410743,0.93093383,0.0
1179,0.5731788,1.5065339,0.4060027,0.16717595,1.4319195,0.0746142,0.9315824,0.0
1180,0.5738242,1.5040447,0.40674165,0.16708235,1.4292918,0.07475255,0.94325554,0.0
1181,0.5744875,1.506659,0.40692306,0.16756429,1.4311078,0.075549975,0.93223083,0.0
1182,0.5758727,1.5058897,0.40899435,0.16687852,1.4313962,0.0744928,0.92736715,0.0
1183,0.57764244,1.499957,0.41211852,0.1655236,1.4263606,0.07359556,0.93158233,0.0
1184,0.5768762,1.5004872,0.40946203,0.1674141,1.4261358,0.07435176,0.9299611,0.0
1185,0.56630766,1.5114332,0.40029395,0.16601366,1.4353662,0.076067545,0.9374189,0.0
1186,0.5790934,1.4964697,0.4118486,0.16724443,1.4216224,0.07484791,0.92963684,0.0
1187,0.57394266,1.4982285,0.40847912,0.16546349,1.42253,0.07569887,0.93547344,0.0
1188,0.5756447,1.4999303,0.4083613,0.16728356,1.4239671,0.07596352,0.93904024,0.0
1189,0.5783505,1.497112,0.41070738,0.16764343,1.422099,0.07501276,0.9315824,0.0
1190,0.58053017,1.4968759,0.41349477,0.16703501,1.4221151,0.07476055,0.93060964,0.0
1191,0.57792497,1.4914978,0.41325492,0.16467008,1.4170325,0.074465476,0.9345008,0.0
1192,0.57244563,1.4957585,0.40572372,0.1667216,1.4211146,0.074644074,0.9370946,0.0
1193,0.57463896,1.4957805,0.40724832,0.16739051,1.420733,0.07504752,0.9419585,0.0
1194,0.581833,1.4926071,0.41455978,0.167273,1.4169174,0.07568984,0.93482494,0.0
1195,0.57641196,1.4970587,0.4101222,0.16628978,1.4220091,0.075048804,0.93547344,0.0
1196,0.5799357,1.4935861,0.4139263,0.16600952,1.4190756,0.074510746,0.9403373,0.0
1197,0.57622874,1.4958978,0.40974602,0.16648267,1.4209857,0.074912734,0.9393644,0.0
1198,0.5753293,1.5076709,0.40858814,0.16674098,1.4311223,0.07654967,0.9309339,0.0
1199,0.5737531,1.5006725,0.40779674,0.16595627,1.4255406,0.0751323,0.94131,0.0
1200,0.5714352,1.4947832,0.4043849,0.16705024,1.42085,0.07393323,0.93644613,0.0
1201,0.58353484,1.482265,0.41688082,0.1666545,1.4073341,0.07493172,0.93093395,0.0
1202,0.5753251,1.5009295,0.41097766,0.16434747,1.4264262,0.07450287,0.93806756,0.0
1203,0.5753288,1.5011408,0.4081514,0.16717751,1.4264382,0.07470192,0.93514913,0.0
1204,0.5779338,1.4937215,0.40924805,0.16868584,1.4194139,0.07430773,0.9351492,0.0
1205,0.5715591,1.5006807,0.40509406,0.16646485,1.4255062,0.07517388,0.93190664,0.0
1206,0.5801004,1.4970251,0.4117154,0.16838536,1.4222734,0.07475197,0.9357977,0.0
1207,0.5748671,1.4966258,0.40836778,0.16649988,1.4213555,0.075271145,0.9409858,0.0
1208,0.5734643,1.5084599,0.40850204,0.16496217,1.4329422,0.07551841,0.9383916,0.0
1209,0.57606345,1.4941378,0.40977877,0.16628462,1.4204206,0.073717296,0.92833984,0.0
1210,0.5704082,1.5054804,0.40341163,0.16699673,1.4306694,0.07481178,0.9348249,0.0
1211,0.5846253,1.4869242,0.4177221,0.16690302,1.4117694,0.07515391,0.9406615,0.0
1212,0.57468903,1.5042181,0.40754807,0.16714114,1.4289612,0.075255714,0.93579763,0.0
1213,0.57284856,1.4936562,0.4058234,0.16702534,1.4179908,0.075666614,0.94163436,0.0
1214,0.5796077,1.4896,0.4118937,0.16771398,1.414652,0.074948736,0.9328794,0.0
1215,0.57908446,1.4872814,0.41122544,0.1678589,1.4131067,0.074174725,0.93417645,0.0
1216,0.5757816,1.4931318,0.40927148,0.16651008,1.4175489,0.075582676,0.9302854,0.0
1217,0.57529986,1.4976997,0.40836158,0.16693887,1.4237071,0.07399115,0.9354734,0.0
1218,0.57724744,1.4874988,0.4097374,0.16751006,1.4120584,0.07543963,0.94033724,0.0
1219,0.5828897,1.4895185,0.4146079,0.16828184,1.4147108,0.07480727,0.9325552,0.0
1220,0.5758666,1.4954767,0.41006404,0.16580272,1.4199361,0.07554067,0.93871593,0.0
1221,0.56767505,1.5032715,0.4017296,0.16594526,1.4296582,0.0736129,0.93547344,0.0
1222,0.5743485,1.4955775,0.40699908,0.16734932,1.4212177,0.07436039,0.9357977,0.0
1223,0.5754756,1.4976047,0.40814996,0.16732536,1.4228082,0.07479649,0.94455254,0.0
1224,0.58057475,1.4922669,0.4137443,0.1668306,1.418407,0.07385951,0.9332037,0.0
1225,0.5752795,1.49763,0.4086914,0.16658801,1.4214916,0.07613755,0.93028533,0.0
1226,0.5777553,1.5034319,0.40920806,0.16854692,1.4279218,0.07551059,0.94357985,0.0
1227,0.57870275,1.4966319,0.4125617,0.16614097,1.4217783,0.0748525,0.94163424,0.0
1228,0.576503,1.483916,0.41045213,0.16605058,1.4082848,0.075631,0.93482494,0.0
1229,0.57510114,1.4996448,0.40877607,0.16632484,1.4258473,0.07379687,0.942607,0.0
1230,0.5717569,1.5021373,0.40439796,0.16735892,1.4285268,0.07361042,0.93255514,0.0
1231,0.57329196,1.5049458,0.40717992,0.16611214,1.4287583,0.07618813,0.93093383,0.0
1232,0.57249045,1.4998378,0.40395916,0.16853136,1.4255309,0.07430733,0.9293126,0.0
1233,0.57638854,1.4955909,0.41156673,0.16482198,1.4213122,0.07427885,0.9312581,0.0
1234,0.57889855,1.4909991,0.41174674,0.16715239,1.4160665,0.07493112,0.9393645,0.0
1235,0.57859296,1.4960494,0.41077104,0.16782191,1.4211562,0.07489323,0.93158245,0.0
1236,0.58295816,1.4943031,0.4155558,0.16740237,1.4200569,0.074246,0.93385214,0.0
1237,0.5741269,1.5103736,0.40898702,0.16513994,1.4365649,0.07380925,0.9315824,0.0
1238,0.5724761,1.5018934,0.40602985,0.16644643,1.4270221,0.07487093,0.93612194,0.0
1239,0.571921,1.5041986,0.40527323,0.16664788,1.4281698,0.076028414,0.9364462,0.0
1240,0.5793062,1.4910975,0.4114247,0.16788144,1.416974,0.07412266,0.9370947,0.0
1241,0.5771916,1.5012164,0.41031614,0.16687524,1.4261924,0.07502416,0.93579763,0.0
1242,0.5735837,1.5043666,0.40574998,0.16783372,1.4293905,0.07497532,0.92801553,0.0
1243,0.577966,1.4945551,0.41026857,0.16769737,1.4198456,0.07470789,0.9357977,0.0
1244,0.575176,1.5036718,0.41000187,0.16517425,1.4306545,0.07301803,0.9348249,0.0
1245,0.5776994,1.5024186,0.41081005,0.1668895,1.4286402,0.07377784,0.9289884,0.0
1246,0.5768285,1.5040259,0.4108297,0.16599868,1.4291707,0.074854314,0.927367,0.0
1247,0.5716807,1.5082388,0.404181,0.16749981,1.4336075,0.07463114,0.9387159,0.0
1248,0.5829937,1.4811536,0.41613498,0.16685863,1.4067318,0.07442122,0.9361219,0.0
1249,0.5807878,1.4876347,0.4137352,0.16705261,1.413411,0.074222565,0.9445526,0.0
1250,0.5781507,1.4975196,0.41072768,0.16742313,1.4221193,0.075401425,0.9357977,0.0
1251,0.5741399,1.4974406,0.40792277,0.1662169,1.4242152,0.07322558,0.9335279,0.0
1252,0.5766256,1.4962238,0.41052032,0.16610533,1.4215767,0.07464678,0.9367705,0.0
1253,0.5747171,1.4920976,0.4088295,0.16588774,1.417975,0.07412294,0.93158245,0.0
1254,0.5759016,1.4999452,0.40737936,0.16852202,1.4246404,0.075304955,0.93417645,0.0
1255,0.5737651,1.4963129,0.4074814,0.16628358,1.4206921,0.07561938,0.93287945,0.0
1256,0.5776883,1.4952768,0.41105065,0.16663766,1.4192245,0.076051794,0.93450063,0.0
1257,0.5761,1.4989653,0.40819836,0.16790165,1.4238257,0.07513848,0.93190664,0.0
1258,0.57842594,1.4917524,0.41145205,0.16697398,1.416789,0.074963406,0.9393646,0.0
1259,0.5754103,1.5004534,0.40942734,0.16598283,1.4253683,0.07508385,0.94195855,0.0
1260,0.5752863,1.4962004,0.40745562,0.16783103,1.420881,0.0753195,0.9325551,0.0
1261,0.57080716,1.5032386,0.40403786,0.16676903,1.427893,0.07534519,0.93417645,0.0
1262,0.5760118,1.5042071,0.40840855,0.1676029,1.4293562,0.07485031,0.9315824,0.0
1263,0.5734295,1.4990771,0.4073247,0.16610466,1.4253918,0.073683485,0.9387158,0.0
1264,0.57446814,1.5022233,0.40692732,0.1675405,1.4266227,0.07560162,0.93287945,0.0
1265,0.5791114,1.4833355,0.41229057,0.16682059,1.4085387,0.07479611,0.93125814,0.0
1266,0.57851,1.4905957,0.41286394,0.16564624,1.4164625,0.07413225,0.9280156,0.0
1267,0.57826215,1.5010376,0.41062087,0.16764127,1.4259003,0.07513639,0.92639434,0.0
1268,0.58203167,1.497698,0.41405967,0.16797192,1.423625,0.07407143,0.9422828,0.0
1269,0.5799013,1.4982196,0.41139692,0.16850427,1.4234232,0.07479629,0.94682235,0.0
1270,0.5762851,1.4896686,0.4119395,0.16434567,1.4158831,0.073785625,0.9416343,0.0
1271,0.5743129,1.5127629,0.4065704,0.16774264,1.4377141,0.07504876,0.9348249,0.0
1272,0.5775285,1.504333,0.40949988,0.16802831,1.4290572,0.07527605,0.9312581,0.0
1273,0.57464087,1.497274,0.40833724,0.1663034,1.4232574,0.07401527,0.92963684,0.0
1274,0.57713556,1.5072709,0.41019997,0.16693558,1.4312618,0.07600901,0.936122,0.0
1275,0.57434493,1.4989088,0.40735194,0.166993,1.4242742,0.0746337,0.9429313,0.0
1276,0.57616705,1.5001336,0.40942305,0.16674426,1.424735,0.075399235,0.9315824,0.0
1277,0.5727216,1.5064151,0.40692866,0.16579318,1.4319973,0.074417606,0.93741894,0.0
1278,0.5752284,1.506151,0.40807584,0.16715263,1.430492,0.07565871,0.9306095,0.0
1279,0.57554454,1.4988005,0.40793356,0.16761069,1.423635,0.075164795,0.93741894,0.0
1280,0.57685924,1.5031016,0.40928257,0.16757707,1.4290646,0.07403699,0.9341764,0.0
1281,0.5758936,1.5087492,0.4096556,0.1662378,1.4339422,0.0748062,0.93644625,0.0
1282,0.57651025,1.4947855,0.41107577,0.16543432,1.4187839,0.076002605,0.9357977,0.0
1283,0.57748616,1.5008837,0.40941486,0.16807137,1.4275523,0.07333096,0.93093383,0.0
1284,0.57791775,1.4963616,0.41256994,0.16534784,1.4214721,0.07488924,0.9302854,0.0
1285,0.57521325,1.4949905,0.40809202,0.16712129,1.4212003,0.07378987,0.9332037,0.0
1286,0.5760123,1.4932,0.40958154,0.1664306,1.4185586,0.07464108,0.9393645,0.0
1287,0.57772475,1.5022042,0.41029158,0.16743314,1.4265262,0.07567861,0.9341765,0.0
1288,0.5776581,1.5087304,0.410505,0.16715297,1.4348834,0.0738464,0.93093395,0.0
1289,0.5717249,1.5051655,0.40395373,0.16777125,1.4303658,0.074800655,0.9328794,0.0
1290,0.57835585,1.4938917,0.41310716,0.16524869,1.4193804,0.07451073,0.9309339,0.0
1291,0.5698124,1.5017905,0.40323883,0.16657367,1.4269623,0.074827455,0.93871593,0.0
1292,0.57484305,1.4915528,0.40820348,0.16663964,1.4169583,0.074593745,0.93060964,0.0
1293,0.5786027,1.5019089,0.4111931,0.16740912,1.426538,0.075371526,0.9315824,0.0
1294,0.5755225,1.4951578,0.41084433,0.16467847,1.420315,0.074842475,0.9225033,0.0
1295,0.5760406,1.4971153,0.40865314,0.16738772,1.4218084,0.07530654,0.937419,0.0
1296,0.56854564,1.509542,0.4024464,0.16609895,1.4346923,0.074849285,0.93125814,0.0
1297,0.56836563,1.5124367,0.40201476,0.16635066,1.4382247,0.07421127,0.9370946,0.0
1298,0.57435465,1.5039315,0.4076104,0.16674428,1.4286033,0.07532766,0.9328793,0.0
1299,0.5771812,1.4928749,0.41062266,0.16655873,1.417626,0.07524895,0.93255514,0.0
1300,0.5775131,1.4978061,0.41010925,0.16740388,1.4228761,0.074929334,0.9263944,0.0
1301,0.5742575,1.5038253,0.4071077,0.16715021,1.4278808,0.07594466,0.9267185,0.0
1302,0.5756471,1.4952985,0.4103633,0.16528372,1.4206426,0.07465609,0.9380675,0.0
1303,0.57086396,1.5055425,0.4050719,0.16579229,1.4305372,0.075004734,0.93677044,0.0
1304,0.5777368,1.4979591,0.40975535,0.16798124,1.422772,0.07518684,0.93514913,0.0
1305,0.57876384,1.5036832,0.41066948,0.16809435,1.4292437,0.07443891,0.9393645,0.0
1306,0.5770378,1.490523,0.4109153,0.16612257,1.4162257,0.07429845,0.9325551,0.0
1307,0.5841318,1.496969,0.41609085,0.1680411,1.4201562,0.07681427,0.9309339,0.0
1308,0.5781068,1.5012717,0.41115674,0.16695006,1.4255737,0.075698406,0.9348249,0.0
1309,0.57614875,1.5018973,0.40946677,0.16668186,1.4282134,0.07368352,0.94131,0.0
1310,0.57762426,1.4962137,0.41039047,0.16723385,1.4205829,0.075631194,0.9432556,0.0
1311,0.57796484,1.48931,0.41116136,0.16680321,1.4130623,0.076247685,0.92639434,0.0
1312,0.5807728,1.5023092,0.41326407,0.16750893,1.4278567,0.07445198,0.9357977,0.0
1313,0.5765277,1.4880323,0.41014105,0.16638653,1.4124424,0.07558996,0.9383917,0.0
1314,0.5694361,1.5043685,0.40433744,0.16509871,1.4293747,0.07499358,0.937419,0.0
1315,0.57678944,1.5020338,0.4104247,0.16636483,1.426679,0.07535497,0.94293123,0.0
1316,0.57504356,1.4989276,0.4080742,0.16696906,1.4242004,0.074726894,0.9263943,0.0
1317,0.57952076,1.4932213,0.41325733,0.16626346,1.418293,0.07492797,0.93450063,0.0
1318,0.57610315,1.4983166,0.40824434,0.16785888,1.4231144,0.07520315,0.93968874,0.0
1319,0.57115406,1.5042901,0.4062389,0.16491488,1.4299042,0.074385166,0.9370947,0.0
1320,0.57364964,1.5013304,0.40783155,0.16581821,1.4255506,0.0757797,0.9322308,0.0
1321,0.57352066,1.5012143,0.40720966,0.16631068,1.4261018,0.07511292,0.9293126,0.0
1322,0.5733541,1.5001384,0.4058569,0.16749693,1.4244235,0.07571465,0.9338522,0.0
1323,0.57659286,1.4931111,0.40926602,0.16732669,1.4177265,0.07538368,0.9306097,0.0
1324,0.5766975,1.4923971,0.40969986,0.16699785,1.418025,0.07437229,0.9315824,0.0
1325,0.5726284,1.5065929,0.40743983,0.16518857,1.4313092,0.07528335,0.9396888,0.0
1326,0.57740545,1.4906784,0.41114452,0.16626069,1.4166689,0.07401024,0.93968874,0.0
1327,0.574724,1.5048391,0.4076807,0.16704352,1.4296215,0.07521772,0.92833996,0.0
1328,0.5720598,1.5033923,0.40514627,0.16691363,1.4287733,0.07461891,0.93741894,0.0
1329,0.58244497,1.489462,0.41600493,0.16644002,1.4151589,0.07430246,0.93547344,0.0
1330,0.5732082,1.5064417,0.406216,0.16699211,1.43224,0.07420121,0.9396888,0.0
1331,0.57484263,1.4963516,0.40823922,0.16660336,1.42118,0.075172685,0.93806744,0.0
1332,0.57326233,1.5019225,0.40606198,0.16720055,1.426956,0.07496558,0.9328794,0.0
1333,0.5734946,1.4988482,0.40735435,0.16614021,1.4244758,0.07437204,0.9409858,0.0
1334,0.57112885,1.5028368,0.40387863,0.16725014,1.4282527,0.07458372,0.9283398,0.0
1335,0.5825397,1.4845929,0.41599458,0.166545,1.4096769,0.07491522,0.9319067,0.0
1336,0.57300764,1.5045103,0.406571,0.16643655,1.4302794,0.07423165,0.9280156,0.0
1337,0.5751092,1.507123,0.40761164,0.16749763,1.4317303,0.075392105,0.93936443,0.0
1338,0.5762777,1.4963686,0.40987757,0.16640048,1.4207848,0.075583875,0.93741894,0.0
1339,0.5766072,1.500444,0.41081503,0.16579206,1.4263264,0.07411668,0.9328794,0.0
1340,0.57381165,1.5010341,0.4046191,0.16919222,1.4268173,0.074216984,0.93320376,0.0
1341,0.5750442,1.4957752,0.40768173,0.16736256,1.4226053,0.07316944,0.93677044,0.0
1342,0.57906824,1.4934225,0.4114022,0.16766596,1.4189408,0.074481085,0.9319067,0.0
1343,0.5786505,1.5034214,0.41133812,0.16731219,1.4274969,0.07592407,0.9335279,0.0
1344,0.57647973,1.5026213,0.41093728,0.16554257,1.4284681,0.07415318,0.93806756,0.0
1345,0.571943,1.5012774,0.4052073,0.16673592,1.4264766,0.07480097,0.9322309,0.0
1346,0.5795763,1.4987913,0.41195604,0.1676206,1.4252129,0.07357823,0.9341764,0.0
1347,0.576718,1.4999403,0.40785939,0.16885832,1.4260442,0.07389622,0.9312581,0.0
1348,0.5745172,1.5012898,0.4073269,0.16719024,1.4256899,0.07560002,0.93287945,0.0
1349,0.581855,1.4883353,0.41525465,0.16660102,1.4140285,0.07430743,0.9393645,0.0
1350,0.57791436,1.4980748,0.41200194,0.16591269,1.4239105,0.07416359,0.9351492,0.0
1351,0.57945275,1.485068,0.4126308,0.16682144,1.4109975,0.074069895,0.93028533,0.0
1352,0.5757275,1.4984608,0.40966904,0.16605899,1.4239488,0.074511096,0.93417645,0.0
1353,0.57715285,1.5122554,0.40866283,0.16848974,1.4374062,0.07484869,0.93028533,0.0
1354,0.57564783,1.5021943,0.40855148,0.16709611,1.4272194,0.074975215,0.93839175,0.0
1355,0.57313925,1.4945138,0.40701696,0.1661223,1.4198267,0.07468698,0.93741894,0.0
1356,0.5788589,1.4866257,0.41244915,0.16641015,1.413163,0.073462285,0.93028533,0.0
1357,0.58168167,1.4919082,0.41422755,0.16745386,1.4169457,0.07496193,0.92444885,0.0
1358,0.5747812,1.4974146,0.40847924,0.16630206,1.4215865,0.07582804,0.9299611,0.0
1359,0.5790153,1.4948422,0.41184786,0.16716719,1.4203627,0.07447986,0.9357977,0.0
1360,0.5757549,1.5005944,0.40794167,0.16781327,1.4242738,0.07632068,0.93741894,0.0
1361,0.5734914,1.5004921,0.40671968,0.16677189,1.4247576,0.07573501,0.92704284,0.0
1362,0.5736151,1.5031383,0.4076087,0.16600668,1.4286672,0.07447073,0.9390402,0.0
1363,0.57819784,1.4964557,0.41128325,0.16691478,1.4206004,0.07585527,0.93741894,0.0
1364,0.5780738,1.5031563,0.41069388,0.16737966,1.4278848,0.075270765,0.92996097,0.0
1365,0.5713469,1.504615,0.40623134,0.16511533,1.4300437,0.074571125,0.93223083,0.0
1366,0.5745303,1.5036439,0.4076268,0.16690391,1.4301978,0.073446214,0.9332037,0.0
1367,0.5792519,1.4905932,0.41281417,0.1664379,1.4163946,0.07419778,0.93093395,0.0
1368,0.5741718,1.4909027,0.4067286,0.16744283,1.4159675,0.074935235,0.93677044,0.0
1369,0.5742184,1.5076255,0.40669376,0.16752483,1.4328318,0.074793376,0.93158233,0.0
1370,0.5813492,1.4979504,0.41367653,0.16767305,1.4238825,0.074068256,0.9403373,0.0
1371,0.57876635,1.490055,0.4119594,0.16680668,1.4157282,0.07432775,0.9338522,0.0
1372,0.57656795,1.4966452,0.41027507,0.16629286,1.421665,0.07498039,0.9370947,0.0
1373,0.57947856,1.4938912,0.4129472,0.1665313,1.4198639,0.074027896,0.9354735,0.0
1374,0.57535005,1.5001477,0.4081734,0.16717632,1.4250907,0.07505917,0.9393645,0.0
1375,0.5748602,1.5037713,0.408232,0.16662838,1.426803,0.07696885,0.94131005,0.0
1376,0.57974565,1.4942267,0.4121264,0.16761912,1.4194173,0.074808724,0.93806744,0.0
1377,0.5745932,1.4983791,0.4087774,0.16581596,1.4219015,0.07647795,0.9341763,0.0
1378,0.5733505,1.4986175,0.40614432,0.16720605,1.4233552,0.07526253,0.93904024,0.0
1379,0.5719239,1.5131879,0.40553993,0.16638394,1.4390764,0.07411176,0.93385214,0.0
1380,0.57350487,1.4981029,0.40650985,0.16699453,1.4244319,0.0736701,0.9335278,0.0
1381,0.57808125,1.4981022,0.41178116,0.16629978,1.4250877,0.07301555,0.938716,0.0
1382,0.5795817,1.4914005,0.41349462,0.16608693,1.4164168,0.074985005,0.9296368,0.0
1383,0.5704533,1.501097,0.40512258,0.16533074,1.426354,0.07474239,0.93417645,0.0
1384,0.5722611,1.5146525,0.40558875,0.16667245,1.4386388,0.076013796,0.93028533,0.0
1385,0.5716697,1.4953787,0.4063314,0.16533841,1.4212612,0.074116364,0.92931265,0.0
1386,0.5710293,1.4950477,0.40332937,0.16769944,1.4212035,0.07384391,0.93352795,0.0
1387,0.57706803,1.4902397,0.41103905,0.16602904,1.4155649,0.07467491,0.9322309,0.0
1388,0.5759464,1.4984369,0.40938288,0.16656333,1.4243697,0.074067615,0.93644613,0.0
1389,0.57470334,1.4932246,0.4081795,0.16652389,1.4179088,0.0753157,0.92250335,0.0
1390,0.57899076,1.4926248,0.41246447,0.16652612,1.4179785,0.07464555,0.93936443,0.0
1391,0.57660306,1.5049589,0.40881577,0.16778761,1.4294809,0.075478,0.92639434,0.0
1392,0.57411087,1.5012723,0.4058988,0.16821203,1.4262078,0.07506472,0.9361219,0.0
1393,0.5816745,1.4807909,0.41527137,0.16640325,1.4071172,0.07367429,0.9341764,0.0
1394,0.57812476,1.5041512,0.4103457,0.16777901,1.4279665,0.07618415,0.936122,0.0
1395,0.5738872,1.5045837,0.40835062,0.16553645,1.4306117,0.0739721,0.9335278,0.0
1396,0.5741007,1.4988841,0.40671676,0.16738425,1.4223987,0.076484375,0.9283397,0.0
1397,0.57798463,1.5087095,0.41105223,0.16693206,1.4325864,0.076122485,0.9338522,0.0
1398,0.5754356,1.4994557,0.40800184,0.1674339,1.4256539,0.07380144,0.9315824,0.0
1399,0.5788177,1.5016496,0.41106412,0.16775322,1.4264731,0.07517662,0.9319066,0.0
1400,0.5791706,1.4982706,0.41269976,0.16647063,1.4235753,0.07469532,0.9383917,0.0
1401,0.5800247,1.4929162,0.41301528,0.16700935,1.4177172,0.07519832,0.94098586,0.0
1402,0.57499623,1.4948597,0.40771404,0.16728191,1.4206903,0.07416862,0.93644613,0.0
1403,0.579862,1.4876941,0.41266486,0.16719685,1.4127519,0.074943274,0.93450075,0.0
1404,0.5748588,1.4968532,0.40731508,0.16754352,1.4221566,0.07469684,0.9390401,0.0
1405,0.57600105,1.4979771,0.40880272,0.16719827,1.4228909,0.07508611,0.93579763,0.0
1406,0.5744141,1.4989,0.4091954,0.1652185,1.4239087,0.07498988,0.93287945,0.0
1407,0.57272214,1.5057815,0.40626466,0.16645795,1.4305302,0.07525159,0.93806744,0.0
1408,0.573297,1.5086851,0.40753904,0.16575761,1.4340693,0.07461561,0.94098574,0.0
1409,0.576358,1.5006281,0.40958408,0.16677406,1.4256414,0.07498714,0.9296369,0.0
1410,0.58217883,1.4940248,0.41408268,0.16809611,1.4203085,0.07371642,0.93482494,0.0
1411,0.57382745,1.4991955,0.4087823,0.16504511,1.423417,0.07577847,0.9403373,0.0
1412,0.57395536,1.504053,0.40836015,0.16559525,1.4293599,0.0746929,0.93644613,0.0
1413,0.58076334,1.4947907,0.4139035,0.16685994,1.4188033,0.07598755,0.9380675,0.0
1414,0.57341045,1.4936,0.4063506,0.16706023,1.4188569,0.0747423,0.93417645,0.0
1415,0.57704765,1.4997033,0.41077608,0.16627187,1.4255575,0.07414456,0.9390401,0.0
1416,0.5764275,1.5047626,0.40971223,0.16671509,1.4298477,0.07491585,0.93839175,0.0
1417,0.57788527,1.4925237,0.41035163,0.16753344,1.4184123,0.07411045,0.9380674,0.0
1418,0.57542217,1.4977505,0.40946484,0.16595733,1.422786,0.07496514,0.9370946,0.0
1419,0.57491976,1.5052189,0.40836406,0.16655569,1.4301133,0.07510605,0.93028533,0.0
1420,0.5737506,1.5054264,0.4085133,0.16523707,1.4312228,0.074203156,0.93417645,0.0
1421,0.5773501,1.4992988,0.41028115,0.1670692,1.4262638,0.07303475,0.9312582,0.0
1422,0.5791606,1.4921767,0.4126099,0.16655079,1.4178617,0.07431538,0.93482494,0.0
1423,0.57856405,1.4933504,0.4113119,0.16725217,1.419115,0.07423504,0.93125814,0.0
1424,0.57783425,1.4992692,0.41102895,0.16680545,1.4245397,0.07472968,0.93125814,0.0
1425,0.5746779,1.4965255,0.4083838,0.16629402,1.4222547,0.074270524,0.93677044,0.0
1426,0.5795204,1.4919393,0.41305894,0.16646133,1.4168714,0.075067304,0.93060964,0.0
1427,0.5815119,1.4865316,0.41604164,0.16547008,1.4119488,0.07458176,0.9319066,0.0
1428,0.5738242,1.4937834,0.4066886,0.16713537,1.4197176,0.074065834,0.93839175,0.0
1429,0.5737001,1.5024692,0.40565097,0.16804877,1.4281213,0.07434802,0.93125814,0.0
1430,0.57509464,1.5045131,0.40737858,0.16771632,1.4291686,0.0753449,0.9335279,0.0
1431,0.5760933,1.4942712,0.4089833,0.1671103,1.4203054,0.07396477,0.9351492,0.0
1432,0.5782112,1.4995717,0.41072136,0.16748948,1.4240117,0.07556054,0.9357978,0.0
1433,0.57328385,1.4990852,0.4070259,0.16625816,1.4244659,0.07462,0.9429312,0.0
1434,0.5780548,1.4940842,0.41169646,0.16635825,1.418643,0.07544263,0.9409858,0.0
1435,0.575359,1.5041717,0.40786472,0.16749427,1.4293487,0.07482411,0.9383917,0.0
1436,0.58083344,1.4986709,0.41419703,0.1666363,1.4242175,0.07445359,0.93579763,0.0
1437,0.5776517,1.4954107,0.4119489,0.16570282,1.4203156,0.075094566,0.9348249,0.0
1438,0.5760919,1.4986815,0.40921798,0.16687368,1.4230008,0.07568034,0.9452009,0.0
1439,0.58014894,1.4893258,0.4123874,0.16776134,1.4148906,0.0744347,0.93158233,0.0
1440,0.5747862,1.5060935,0.40802628,0.16676,1.4312739,0.07482069,0.93936455,0.0
1441,0.5748528,1.5134434,0.40831503,0.16653787,1.4386599,0.074784264,0.9302854,0.0
1442,0.5772297,1.4933925,0.40959427,0.16763523,1.4178834,0.07550932,0.92639434,0.0
1443,0.5807738,1.497371,0.41337562,0.16739856,1.4220479,0.07532259,0.93450063,0.0
1444,0.5767076,1.4964178,0.4094323,0.16727519,1.4202641,0.076153986,0.94001293,0.0
1445,0.57788575,1.502505,0.41030312,0.16758302,1.4275432,0.074961886,0.93223083,0.0
1446,0.5751142,1.4915258,0.408233,0.16688071,1.4164242,0.0751012,0.93806756,0.0
1447,0.57992095,1.4920545,0.41155696,0.16836333,1.4180411,0.07401331,0.9390401,0.0
1448,0.57809097,1.492319,0.40972498,0.16836569,1.4173362,0.07498316,0.9338522,0.0
1449,0.5715114,1.4956679,0.40523243,0.16627906,1.4199693,0.075698495,0.92639434,0.0
1450,0.578535,1.4931734,0.41250804,0.16602649,1.4175754,0.075598516,0.93060964,0.0
1451,0.57715464,1.4985775,0.410012,0.16714253,1.4225227,0.07605512,0.9393645,0.0
